Gridcode,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Ave,bio12,GI,HD,IN
100873,1235.29,1351.99,1124.853,1130.596,1087.387,963.892,1087.557,1123.771,911.905,1057.229,864.789,1035.211,1030.02,1083.608,934.21,1076.441,1030.882,1036.615,1001.38,1203.699,1301.925,1155.075,1222.647,1105.561,971.402,1139.484,1048.416,1233.914,1084.737,1065.47,881.037,1113.101,1203.996,1197.782,1115.509,1010.036,1337.384,1172.949,1408.507,954.9,1092.052,786.14,1189.666,918.651,1061.036,1281.828,1039.562,1074.451,1158.201,842.652,1020.447,1274.196,1047.094,1432.393,1438.266,1431.443,1221.861,825.133,1328.827,1239.107,1167.891,1187.227,1213.602,1000.67,938.823,692.962,945.769,1211.163,1164.117,1311.613,1093.858,982.957,1556.319,1268.651,1156.619,1387.999,1041.54,1338.019,1108.9,1386.66,876.235,1057.701,1187.973,1526.536,1305.977,959.097,1222.326,1131.897,1076.662,1279.493,1342.519,1174.571,1152.354,1075.688,1200.949,961.782,1493.355,945.126,1487.681,1195.542,1208.5,1058.953,1229.19,1359.435,1225.38,1475.115,1377.703,1106.939,1491.909,1313.748,1415.524,1518.934,1069.357,1185.719,1241.245,995.092,938.086,1172.936,1562.896,1416.923,1194.22,1445.516,1052.045,1159.857,1175.571,1246.232,1342.321,1119.893
100874,1174.642,1381.287,1104.93,1151.744,1112.18,940.753,1123.682,1150.93,908.666,1069.389,863.195,1050.097,1048.208,1080.503,957.157,1050.991,1088.353,1096.627,980.285,1276.522,1274.199,1146.763,1208.411,1069.795,979.945,1105.035,1084.621,1208.17,1074.279,1092.353,904.933,1170.627,1207.79,1248.146,1023.118,1022.402,1323.725,1142.817,1324.592,942.083,1099.47,802.797,1149.687,880.879,1029.494,1290.645,1047.695,1067.605,1191.957,820.782,990.703,1201.901,1036.091,1474.187,1428.149,1396.879,1274.116,883.02,1420.951,1253.355,1130.449,1208.085,1224.936,1035.772,976.052,679.228,1003.363,1249.096,1190.664,1354.154,1148.651,990.472,1567.02,1285.816,1120.733,1398.284,1069.658,1344.06,1114.828,1367.587,834.421,1113.156,1257.942,1638.843,1337.799,956.391,1298.125,1242.724,1127.877,1309.481,1252.278,1251.782,1177.557,1183.216,1263.775,998.383,1574.183,1038.352,1565.065,1219.368,1304.866,1142.002,1303.788,1398.213,1252.581,1628.566,1543.658,1128.843,1517.707,1390.122,1445.322,1498.027,1103.181,1238.397,1338.575,1092.848,941.323,1194.156,1593.853,1429.568,1114.267,1512.275,1102.064,1180.635,1177.773,1246.386,1338.795,1108.705
100875,972.15,1092.828,1071.705,1036.521,991.964,1043.556,926.878,978.836,823.808,1018.715,1043.757,966.657,959.525,1086.216,977.678,1031.636,994.122,1069.078,994.875,901.952,942.33,1044.918,925.355,841.696,1067.581,939.121,1183.451,1185.763,988.171,1109.903,911.796,916.524,986.27,933.557,763.663,910.698,793.493,1143.996,1005.878,967.528,1023.664,733.329,1275.992,993.68,965.832,1220.719,894.07,1175.381,1009.906,915.035,1204.838,1019.892,946.267,942.538,1153.536,1002.269,1158.397,983.734,1070.612,1097.72,784.126,1046.233,896.794,800.859,946.383,994.776,983.644,1047.138,981.399,1047.188,1131.342,914.943,1214.222,1035.751,1024.715,1073.064,1207.262,1453.499,944.821,1245.246,1094.614,1082.838,1111.166,1094.958,1152.267,1250.849,1303.933,991.711,1014.599,1015.593,1280.415,892.789,1187.926,1070.385,1079.453,934.826,1274.422,1184.421,952.091,920.271,1046.516,829.515,1118.626,1027.621,1296.021,1230.419,1239.589,1081.449,1383.914,1284.523,1072.626,1468.305,1098.251,1337.179,1304.199,1275.562,1174.311,1505.565,1441.59,1326.909,1254.523,1286.252,1341.851,1068.454,1050.872,1141.718,1062.256,1114.231
100876,1003.565,1117.943,1077.393,1045.533,1074.475,1063.361,978.439,971.419,888.765,983.696,1074.34,1023.843,966.275,1109.167,975.571,1067.658,1081.208,1079.549,1008.279,981.765,885.834,1012.414,923.43,854.889,1042.895,1000.335,1113.876,1162.707,1025.217,1132.795,850.223,946.081,1013.835,952.912,745.774,914.077,860.954,1137.794,981.677,948.041,1044.221,752.698,1249.245,1018.654,998.614,1233.08,891.323,1212.247,1015.005,917.937,1180.622,1033.491,946.675,937.841,1117.417,1017.121,1179.638,957.222,1124.494,1136.978,802.633,1087.245,907.937,834.269,917.564,965.733,969.499,1094.351,1005.111,1085.531,1135.119,912.046,1214.215,1049.41,1048.663,1121.013,1247.027,1464.306,953.486,1195.179,1026.328,1075.114,1032.287,984.318,1129.185,1138.653,1181.848,1006.696,967.838,996.046,1222.085,924.841,1213.525,1040.133,1045.656,964.14,1236.358,1164.977,873.89,942.03,1075.262,830.847,1211.153,1145.65,1259.945,1256.548,1247.697,1160.123,1358.149,1275.754,1098.831,1434.536,1114.986,1225.13,1203.174,1202.968,1134.794,1475.696,1475.514,1341.879,1238.638,1308,1415.895,1070.813,1039.833,1130.417,1056.146,1102.417
100877,1039.766,1162.799,1133.155,1073.879,1141.965,1102.973,1028.269,972.456,942.667,1013.362,1111.192,1127.128,1018.357,1135.312,1040.003,1158.247,1200.825,1142.414,1081.191,1100.526,904.152,1081.278,964.079,877.763,1073.991,1036.401,1134.225,1219.801,1055.11,1188.439,846.086,1020.603,995.681,992.555,761.288,929.268,926.916,1160.058,983.65,956.227,1083.25,812.805,1282.522,1062.714,1044.377,1283.175,960.378,1235.946,1042.436,911.099,1138.318,993.916,979.282,954.746,1053.457,1018.445,1241.273,970.075,1128.186,1151.666,838.723,1076.64,929.057,831.271,894.862,935.785,969.536,1163.078,998.418,1086.46,1111.199,925.764,1259.687,996.289,1081.64,1115.691,1216.452,1435.616,946.761,1118.12,980.556,1103.26,1055.752,957.086,1206.763,1120.539,1180.11,1118.903,914.941,1110.167,1283.176,926.102,1265.084,1009.797,1120.137,963.133,1299.309,1270.515,1035.793,985.906,1202.365,885.934,1252.997,1210.358,1235.489,1123.529,1304.254,1095.662,1298.931,1212.652,1139.964,1405.821,1129.496,1187.848,1119.163,1191.332,1101.004,1420.661,1373.105,1249.602,1205.509,1268.837,1269.69,1088.654,1049.13,1140.426,1067.407,1112
100878,965.131,1093.577,1063.715,992.038,1006.755,1003.642,970.15,863.18,869.103,844.958,979.695,976.964,911.032,1012.524,954.119,1003.574,1058.071,1033.504,940.921,992.047,804.279,905.056,889.021,763.214,907.364,923.368,934.011,1063.69,905.121,1047.283,721.776,925.393,870.587,876.681,699.088,866.29,804.075,1027.499,862.366,832.439,986.251,742.984,1172.567,944.447,926.289,1198.058,887.38,1059.424,966.193,778.648,1068.478,910.651,887.536,884.083,881.244,909.74,1058.99,821.089,991.666,1010.917,749.767,958.68,838.321,750.037,783.04,818.127,869.173,1031.614,871.421,932.299,983.984,792.788,1173.894,890.799,956.345,1025.545,1082.365,1240.213,856.709,964.291,845.952,988.219,896.139,847.144,1085.538,952.353,1032.139,943.623,795.683,1016.667,1127.347,795.245,1099.905,904.354,991.001,862.888,1145.028,1082.375,988.299,895.613,1033.995,780.011,1085.396,1122.384,1122.116,1056.087,1187.608,986.549,1086.203,989.845,1071.694,1249.426,996.978,926.965,950.21,1001.274,911.339,1245.622,1190.894,1037.562,906.442,1155.778,983.607,960.917,966.889,1049.037,982.667,1026.315
100879,876.345,1014.659,975.681,962.04,907.922,908.667,906.737,817.227,796.602,727.571,881.984,825.089,863.28,897.136,888.783,892.505,953.434,938.815,813.807,906.405,730.493,789.219,849.212,684.494,789.4,861.533,832.341,994.077,806.973,959.41,654.519,861.437,810.416,792.581,647.729,913.417,746.883,937.458,811.5,748.739,919.833,667.412,1092.415,857.572,840.665,1125.585,831.733,935.931,887.935,674.848,1005.299,862.717,842.516,800.427,774.093,847.568,971.145,742.797,923.347,927.464,711.077,904.31,757.341,716.539,693.625,716.544,783.778,936.799,808.018,832.017,896.287,719.254,1191.492,831.301,863.112,987.373,1007.162,1127.654,826.729,915.047,766.554,924.962,832.63,826.296,1053.8,841.4,916.953,897.39,698.51,897.09,1078.441,723.131,1037.236,850.745,895.005,751.895,1072.624,872.077,913.17,859.182,944.36,687.658,968.541,1041.52,1074.098,940.456,1069.439,841.228,946.498,823.033,1008.308,1129.454,897.431,826.867,903.272,978.677,864.09,1017.224,1138.779,946.705,761.662,1110.956,822.814,879.556,910.354,985.958,924.417,969.354
100880,865.113,1021.61,971.162,974.446,922.578,891.057,903.827,833.686,782.62,732.24,866.977,808.024,881.713,855.793,894.012,890.275,937.097,946.265,814.606,887.934,737.068,787.587,863.685,691.854,780.652,868.429,836.667,969.463,811.985,946.313,658.201,866.989,817.114,797.436,666.632,979.785,761.903,949.531,822.592,712.154,919.598,677.724,1054.591,866.986,835.353,1119.307,833.703,945.773,879.445,670.167,994.999,884.772,864.441,772.259,772.995,910.536,952.221,727.087,941.525,945.668,739.096,927.61,757.071,723.834,693.574,709.629,786.579,926.93,854.137,827.599,894.413,737.479,1219.679,815.982,835.509,1006.203,971.414,1088.02,840.055,903.589,755.577,923.836,829.223,793.991,1010.216,797.584,932.883,930.052,700.549,911.364,1169.91,731.937,1053.697,903.762,993.581,768.791,1184.863,909.041,995.084,947.805,955.334,752.782,985.649,1044.109,1154.653,932.612,1108.376,878.661,971.815,813.707,1017.38,1126.614,862.178,847.398,1016.697,1041.076,873.646,1047.28,1170.724,972.72,778.055,1142.412,836.633,889.503,888.926,963.519,908.093,950.593
100881,822.123,982.486,908.281,964.147,880.18,866.194,845.515,801.386,734.601,691.487,810.944,759.538,826.576,835.45,892.011,850.029,864.075,874.727,791.62,798.251,740.011,747.697,833.78,655.521,737.755,832.036,795.487,910.082,795.26,922.261,656.536,787.398,787.635,766.54,657.479,1022.674,744.134,947.464,786.329,667.428,871.964,603.883,969.68,846.898,780.36,1073.416,813.241,912.141,878.09,679.048,968.797,835.475,849.479,718.039,755.048,903.934,890.193,715.611,917.638,871.119,735.235,893.938,729.873,672.036,660.014,632.117,744.442,860.69,836.486,795.41,832.251,716.913,1170.159,802.148,807.661,957.674,941.093,1019.229,815.35,885.348,709.248,784.16,713.268,738.448,906.17,679.423,896.342,788.755,611.974,818.517,1007.366,653.855,974.955,811.775,932.477,653.244,1054.456,712.137,841.298,775.119,847.021,652.008,871.864,963.663,1077.242,931.48,1025.219,809.164,904.101,756.091,904.289,1088.524,802.367,791.204,882.741,918.534,812.018,1055.498,1078.545,921.254,777.94,1101.42,818.242,835.843,854.688,926.813,878.438,916.896
100882,847.142,1026.742,975.693,1013.737,911.589,936.202,902.224,868.355,782.312,732.697,832.72,790.681,859.199,822.034,935.863,941.483,856.508,941.027,877.283,813.777,808.532,825.586,884.866,703.774,798.166,882.371,881.865,967.58,821.147,989.927,713.977,787.729,864.861,807.042,734.287,1079.779,821.469,1009.989,835.038,690.3,919.161,685.277,1003.453,920.446,826.26,1111.726,864.203,953.01,928.03,741.117,1013.814,850.665,887.305,745.673,847.933,931.009,939.652,758.96,1020.728,917.325,780.262,950.106,776.686,728.056,707.519,650.159,799.323,899.63,922.053,816.66,897.527,783.017,1193.828,855.191,889.113,1049.434,1032.948,1119.808,838.411,935.783,783.254,882.997,766.18,851.557,989.212,730.016,953.886,825.649,693.029,892.005,1072.788,738.879,1025.343,919.733,1085.061,750.121,1149.014,751.525,863.953,767.092,917.368,744.211,953.434,1034.872,1107.059,1000.667,1078.372,928.264,924.234,825.466,957.124,1186.013,866.456,972.948,956.735,926.975,823.343,1101.858,1142.476,1006.184,919.111,1213.172,867.51,894.406,912.204,989.019,943.241,980.426
100883,940.125,1074.525,1063.529,1078.61,1018.835,1029.088,984.011,973.783,819.182,846.947,901.617,877.608,979.996,876.056,986.914,1143.903,970.64,1071.602,1017.798,902.509,970.351,959.27,1013.285,825.988,920.138,1032.044,1049.006,1083.694,933.309,1068.596,807.976,901.649,996.252,886.663,847.474,1099.918,934.238,1099.889,931.11,747.315,1000.315,836.945,1092.801,1011.805,954.751,1249.058,984.767,1046.503,1018.856,868.427,1082.868,923.233,952.35,816.495,991.648,1003.265,1042.735,866.185,1148.465,1066.676,895.117,1068.693,874.753,852.718,793.298,779.503,922.741,1005.947,1043.744,905.673,987.677,892.57,1280.503,927.319,1008.476,1112.142,1179.95,1270.324,942.975,985.802,868.816,1090.397,880.843,1028.654,1115.72,891.093,1053.08,958.059,861.562,1038.918,1218.015,893.296,1129.389,1114.095,1172.963,909.187,1307.816,926.357,992.735,861.482,1080.558,903.567,1074.122,1167.155,1223.235,1114.858,1175.723,1127.876,1116.208,1024.46,1084.92,1379.088,949.333,1155.083,1033.711,1005.873,924.988,1257.726,1278.599,1152.27,1035.09,1332.436,1020.179,1010.431,993.056,1078.537,1036.593,1067.315
100884,972.221,1110.827,1121.017,1130.075,1059.26,1072.111,1030.831,1003.941,856.764,899.716,939.739,907.558,1027.225,915.548,1011.715,1185.692,1006.346,1082.595,1047.574,933.02,1036.01,973.018,1053.677,890.06,961.697,1092.149,1073.558,1129.294,968.074,1104.415,810.793,943.611,1063.205,913.862,879.832,1096.329,978.497,1128.665,999.408,761.579,1007.328,848.195,1107.287,1059.26,973.791,1274.459,995.103,1098.054,1075.43,943.191,1127.541,985.594,984.548,866.195,1044.574,1036.614,1096.389,908.044,1153.888,1108.822,978.309,1062.046,945.046,863.908,839.351,854.158,955.839,1022.753,1117.896,962.296,1006.062,933.358,1289.683,989.582,1050.966,1146.47,1240.278,1349.641,990.468,1009.556,899.851,1038.272,919.108,1085.954,1102.959,950.42,1087.918,931.048,932.201,1030.015,1250.868,954.809,1128.339,1129.494,1148.058,923.508,1318.777,920.238,1012.021,907.027,1212.203,929.121,1198.179,1345.142,1243.779,1237.141,1293.136,1167.526,1130.249,1127.833,1082.763,1485.838,998.561,1210.932,1098.96,1105.894,1014.63,1305.165,1382.44,1285.85,1106.091,1319.576,1095.393,1053.014,1032.125,1124.313,1085.583,1109.875
100885,1002.547,1120.855,1160.505,1155.711,1073.111,1101.864,1052.235,1045.442,878.551,936.132,968.601,923.093,1019.895,935.24,1011.92,1204.224,1031.231,1079.507,1051.095,956.171,1095.43,987.817,1085.912,938.104,994.115,1121.554,1085.095,1159.094,1000.873,1141.043,823.227,986.384,1111.464,951.239,919.868,1134.207,1008.091,1120.288,1037.277,786.083,999.037,831.605,1129.459,1068.787,969.678,1246.376,995.216,1101.618,1080.483,955.223,1119.403,1046.636,987.904,913.263,1072.448,1036.297,1111.901,923.617,1146.385,1106.098,1032.298,1033.496,939.48,874.561,833.596,854.177,957.736,1018.19,1119.091,964.54,988.914,981.536,1294.242,1060.113,1081.182,1164.267,1256.774,1389.668,986.412,1041.502,883.429,1019.023,900.795,1147.149,1073.764,956.047,1094.732,958.692,921.857,1058.634,1242.065,978.33,1100.016,1100.52,1169.576,926.877,1362.818,892.807,1030.842,960.791,1267.906,896.825,1255.61,1301.356,1254.65,1316.946,1375.168,1204.384,1175.051,1177.391,1069.986,1571.286,1001.272,1224.028,1148.718,1127.975,1055.267,1251.846,1422.781,1281.605,1036.907,1286.191,1159.63,1069.511,1061.685,1157.037,1127.222,1136.926
100886,943.436,1055.465,1128.6,1149.824,1028.262,1049.665,1041.587,1019.642,851.275,924.838,906.403,895.41,985.734,935.46,997.3,1175.746,1021.428,1068.649,1013.13,960.4,1108.971,987.118,1060.962,938.242,968.507,1107.335,1052.738,1157.147,959.123,1104.147,793.834,987.076,1102.348,955.46,900.288,1124.065,1008.563,1110.077,1051.104,796.741,964.602,802.762,1132.567,1063.735,950.273,1229.356,972.144,1060.501,1058.42,923.543,1111.079,1100.431,994.873,953.812,1070.413,1035.905,1063.796,895.242,1099.983,1047.879,1031.039,971.424,903.275,841.813,795.684,820.652,916.078,991.143,1055.952,937.874,932.034,960.168,1256.462,1073.198,1091.156,1169.135,1243.452,1376.94,956.022,1064.734,884.857,934.687,856.205,1105.463,1012.411,904.638,1075.488,980.415,872.34,1014.764,1182.295,956.459,1013.42,1052.843,1104.284,898.665,1341.403,862.172,988.395,934.133,1253.276,814.433,1214.898,1259.434,1235.086,1319.336,1382.226,1259.265,1190.984,1112.096,1180.294,1630.452,970.083,1217.259,1178.191,1072.241,1031.836,1226.087,1331.213,1282.164,1064.825,1253.914,1145.467,1048.342,1058.222,1153,1136.222,1130.315
100887,913.847,1099.469,1143.292,1157.597,1019.05,1014.316,1032.145,1027.677,869.471,930.788,934.845,914.207,985.958,947.294,983.665,1143.537,1021.764,1059.379,980.39,956.589,1121.015,989.331,1044.916,960.772,973.396,1123.597,1030.422,1176.359,967.213,1100.768,783.68,1013.003,1118.186,979.734,916.628,1108.482,1030.541,1125.949,1084.07,842.082,985.217,798.964,1151.613,1056.614,944.562,1226.834,957.379,1044.444,1088.773,880.57,1092.887,1158.454,1005.86,1021.309,1077.536,1104.572,1030.918,874.115,1081.122,1026.761,1059.55,947.011,877.252,837.339,781.946,819.624,894.293,987.384,1010.086,960.05,907.743,976.647,1247.523,1104.331,1118.599,1167.715,1216.386,1374.925,961.845,1112.622,861.479,947.556,818.573,1040.394,967.439,881.649,1057.489,1012.809,860.147,1001.743,1204.379,967.484,962.61,1016.356,1045.949,888.287,1386.206,900.263,1009.333,1018.997,1310.533,794.232,1216.279,1305.274,1225.951,1213.61,1364,1268.051,1201.003,1115.725,1254.661,1524.63,953.606,1131.622,1125.388,1122.403,994.201,1221.008,1399.307,1286.426,1144.197,1294.891,1177.527,1049.516,1037,1130.042,1124.833,1104.313
100888,920.814,1102.56,1150.054,1134.61,968.287,983.706,991.756,1009.383,855.068,907.486,921.696,892.409,957.938,912.89,941.339,1099.695,997.344,991.847,946.417,964.657,1117.146,980.271,1034.803,969.55,957.134,1100.281,963.997,1170.158,955.642,1078.303,764.118,1024.489,1090.579,995.993,918.06,1052.684,1040.045,1094.521,1086.492,855.002,1004.38,774.786,1122.606,1018.873,949.685,1215.123,925.141,1012.213,1075.016,809.226,1068.435,1174.153,1005.998,1035.007,1082.548,1155.653,1002.357,831.445,1060.579,970.937,1054.576,886.395,831.018,800.077,717.856,791.174,838.576,942.753,963.856,985.521,867.478,978.845,1251.544,1092.944,1120.47,1153.992,1140.038,1336.717,988.96,1138.022,814.215,930.784,804.213,1090.099,955.301,826.929,1012.72,1044.108,829.307,1005.798,1138.784,909.472,902.945,936.484,973.63,865.973,1394.824,933.497,999.994,1067.097,1265.529,761.29,1107.552,1302.718,1196.959,1170.782,1208.439,1259.226,1196,1018.721,1231.182,1524.941,888.735,1028.006,1011.288,947.377,897.831,1180.12,1330.441,1187.863,1073.438,1327.331,1126.989,1022.383,1024.185,1118,1123.815,1084.667
100889,905.207,1090.192,1127.353,1143.384,949.457,929.633,960.274,1015.966,844.302,897.984,925.672,890.05,948.326,903.334,911.482,1075.425,959.99,932.588,923.787,971.124,1090.803,947.261,985.033,971.632,920.614,1049.085,919.929,1162.147,935.9,1033.944,743.247,1007.21,1036.629,1009.431,961.097,971.905,1033.377,1113.081,1091.44,845.029,1010.787,734.767,1107.11,978.592,956.759,1199.749,878.29,981.264,1026.478,739.509,1040.089,1176.298,1031.299,1029.724,1072.698,1202.493,936.295,811.213,1035.146,955.218,1071.048,878.001,809.348,768.05,661.28,757.604,830.183,906.105,947.66,1027.6,848.444,997.111,1261.562,1106.368,1100.867,1171.186,1100.448,1305.82,963.286,1169.502,806.991,920.668,798.499,1179.233,961.282,753.927,969.697,1094.269,807.321,1003.575,1121.345,869.276,822.966,923.878,897.624,894.414,1355.513,900.293,972.176,1048.092,1190.244,728.753,1102.645,1272.543,1123.629,1198.715,1177.432,1206.417,1214.984,992.952,1236.869,1596.901,922.404,953.237,990.69,876.32,806.836,1107.291,1311.046,1168.584,1040.463,1323.829,1091.351,1003.697,1026.979,1123.188,1139.354,1082.396
100890,875.675,1073.608,1095.791,1099.199,908.492,864.111,926.376,984.423,774.454,871.73,888.868,888.646,928.955,840.531,850.178,1041.264,941.62,856.157,903.136,980.497,1087.256,894.917,950.257,920.81,853.422,995.303,858.334,1106.495,918.193,941.795,731.855,956.654,964.156,1017.923,973.478,884.449,1011.067,1070.608,1122.71,826.985,1009.075,710.791,1039.477,920.998,939.776,1157.608,841.796,925.544,1008.832,720.427,960.615,1145.132,1018.664,1033.645,1025.707,1107.335,878.157,766.057,951.248,901.304,1074.109,874.245,760.974,728.327,617.564,726.632,832.184,893.796,935.835,1059.689,821.913,1004.192,1226.02,1098.041,1058.884,1209.094,1065.282,1230.823,883.23,1090.321,759.262,875.247,800.11,1184.48,1003.439,695.618,956.242,986.643,800.92,1041.128,1205.925,912.165,795.805,928.876,925.304,852.622,1292.64,863.896,951.051,1034.179,1195.625,749.058,1098.157,1245.009,1145.194,1221.544,1232.553,1177.593,1301.992,1129.865,1196.842,1607.087,961.244,1089.392,1070.915,972.551,851.837,1064.986,1309.089,1211.895,1005.007,1286.377,1039.026,983.432,986.019,1078.741,1101.759,1034.185
100891,1060.453,1170.752,1164.549,1148.491,979.32,989.395,1048.638,1100.554,863.016,967.558,940.485,969.092,994.186,930.205,874.311,1149.264,1026.043,904.442,972.222,1075.795,1236.068,998.544,1073.641,1005.269,918.726,1055.75,976.784,1248.887,1096.812,970.05,814.896,1008.894,1043.88,1108.42,1107.069,915.222,1113.72,1205.8,1292.036,905.848,1062.132,812.356,1175.344,1033.336,1065.199,1372.581,964.462,1058.434,1179.493,912.148,1069.849,1254.233,1127.367,1157.383,1161.839,1179.065,1007.718,851.768,1043.926,1066.434,1158.228,928.712,818.005,819.159,737.064,791.4,949.14,1038.834,1059.495,1178.952,917.65,1076.984,1322.967,1283.313,1176.469,1436.995,1200.657,1348.217,954.998,1252.545,820.719,994.018,953.111,1272.452,1165.662,895.657,1152.835,1010.117,956.863,1161.448,1361.168,1067.855,960.898,1057.164,1110.74,1023.996,1444.116,976.689,1027.673,1122.475,1371.916,883.46,1153.039,1370.649,1252.222,1302.009,1270.365,1219.658,1460.67,1364.582,1192.134,1643.278,1041.012,1189.584,1229.362,1143.202,1047.969,1124.555,1477.906,1320.796,1041.876,1544.17,1205.783,1096.063,1056.944,1152.852,1190.63,1096.352
100892,1283.416,1353.914,1295.774,1230.958,1118.028,1110.085,1132.164,1194.15,928.81,1068.037,960.08,1062.633,1062.398,1020.126,898.278,1226.435,1099.877,986.321,1019.859,1169.674,1458.547,1153.339,1212.07,1136.146,980.327,1147.86,1062.726,1363.458,1184.679,1080.898,896.514,1122.025,1140.688,1209.867,1241.89,1018.319,1265.427,1425.55,1408.365,1020.389,1155.335,905.619,1320.147,1169.498,1138.728,1498.386,1087.049,1179.361,1286.696,1066.005,1223.46,1422.729,1249.575,1319.301,1366.003,1458.996,1185.222,931.755,1139.851,1276.42,1250.3,1027.447,994.898,957.662,863.375,883.971,1022.576,1184.604,1205.11,1331.553,1047.006,1182.407,1494.667,1454.468,1287.749,1607.291,1242.506,1485.42,1070.842,1486.518,988.264,1135.928,1129.469,1535.148,1375.179,1096.597,1314.88,1184.719,1139.971,1299.225,1489.756,1212.141,1156.018,1204.962,1256.592,1217.455,1644.676,1164.233,1117.513,1291.592,1426.561,1056.231,1237.3,1498.66,1296.928,1438.428,1355.895,1312.69,1660.739,1368.942,1295.741,1793.58,1094.58,1237.318,1419.541,1197.749,1073.68,1255.612,1691.313,1371.753,1166.348,1572.907,1263.234,1221.55,1187,1290.667,1346.292,1215.354
100893,1264.906,1346.22,1254.896,1166.616,1087.064,1041.307,1117.346,1167.449,899.739,1047.436,907.642,1056.438,1022.203,986.414,868.661,1195.824,1098.225,984.367,982.318,1117.129,1383.938,1135.888,1169.949,1097.424,907.949,1117.938,1010.487,1318.941,1131.312,1042.614,889.666,1116.638,1125.063,1218.95,1234.899,957.982,1282.279,1424.415,1419.696,1006.272,1148.755,887.541,1294.734,1124.328,1092.981,1394.219,1066.387,1133.046,1174.078,1008.798,1175.751,1388.481,1208.259,1306.359,1318.241,1493.965,1124.224,902.872,1107.942,1280.784,1256.095,1025.973,1004.099,918.402,839.491,848.688,988.675,1147.65,1164.93,1281.769,1043.285,1126.865,1472.405,1398.483,1224.254,1565.909,1155.82,1438.583,1035.577,1469.208,932.269,1067.425,1107.094,1541.557,1316.171,1044.079,1241.436,1159.933,1107.645,1312.804,1395.421,1256.239,1113.774,1126.248,1186.741,1149.954,1596.238,1122.889,1069.962,1254.405,1354.667,962.319,1210.185,1500.58,1237.964,1507.549,1326.054,1287.124,1642.51,1269.116,1216.169,1831.387,1100.709,1264.179,1392.103,1232.211,977.827,1265.369,1753.571,1294.452,1200.557,1475.274,1139.309,1188.503,1188.407,1286.389,1355.296,1202.519
100894,1271.687,1302.991,1232.046,1160.302,1056.536,1025.943,1117.441,1147.71,897.144,1049.882,886.487,1060.276,1023.145,984.287,881.577,1169.87,1126.746,990.836,984.916,1115.002,1359.174,1120.633,1186.179,1101.891,893.733,1098.092,994.637,1285.898,1144.391,1015.686,860.947,1097.947,1124.829,1257.603,1235.231,972.96,1313.131,1364.597,1472.616,978.985,1129.643,845.042,1219.451,1057.316,1064.933,1309.493,1048.556,1041.819,1099.913,934.133,1115.071,1317.308,1118.114,1317.235,1238.058,1398.992,1112.099,908.003,1098.516,1302.027,1303.937,1040.253,1005.94,884.448,796.578,796.193,945.514,1146.565,1095.947,1197.998,1032.494,1069.88,1392.989,1350.634,1176.206,1482.419,1099.132,1380.146,1009.693,1490.364,889.506,1142.35,1172.497,1449.871,1289.23,1020.306,1186.481,1082.426,1080.491,1394.333,1378.834,1334.88,1091.284,1098.414,1251.267,1111.249,1554.795,1020.84,1064.171,1260.701,1356.068,1002.534,1147.189,1389.37,1183.328,1525.573,1294.138,1191.99,1636.741,1282.922,1154.902,1661.852,1010.791,1199.818,1336.528,1081.671,937.266,1207.242,1711.75,1298.302,1102.817,1385.886,1100.053,1161.054,1128.13,1214.056,1294.704,1130.407
100895,1273.834,1267.807,1193.086,1136.523,1042.559,1020.544,1112.692,1129.319,906.21,1029.807,892.678,1007.744,1011.458,1003.174,896.01,1114.817,1114.433,951.742,979.298,1140.793,1342.101,1122.541,1196.498,1107.3,893.579,1112.724,973.958,1307.315,1117.72,983.814,838.695,1093.867,1172.124,1272.7,1224.362,1008.363,1371.673,1297.108,1494.231,939.795,1110.512,799.504,1180.38,1005.716,1051.16,1245.292,1054.321,1002.896,1113.182,885.162,1057.992,1324.568,1111.952,1328.346,1320.802,1303.112,1124.184,911.956,1175.206,1309.06,1267.509,1064.789,1082.787,871.912,790.173,749.764,920.295,1159.929,1097.129,1170.444,1037.834,1045.004,1399.7,1322.377,1182.671,1407.56,1058.528,1332.291,1019.183,1484.945,928.303,1201.589,1210.725,1484.441,1261.496,1035.232,1171.386,1070.602,1062.051,1307.843,1323.746,1340.211,1076.884,1110.51,1191.112,1046.098,1505.372,1032.615,1094.931,1134.377,1244.718,926.264,1125.795,1283.898,1146.914,1497.79,1273.309,1167.624,1561.43,1233.441,1218.829,1556.737,973.465,1126.408,1307.289,1002.565,930.215,1259.202,1630.146,1373.288,1143.566,1394.113,1188.459,1147.399,1129.625,1211.25,1297.708,1120.583
